participant,load,region,measure,contrast,balanced_contrast_mean,resample_sd,resample_ci2_5,resample_ci97_5
VP024,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,0.04171589981500801,0.029755644648636163,-0.016906781630068177,0.10115712546493674
VP024,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,-0.009772103666248252,0.030439838956938404,-0.06597926432243112,0.05196163716207992
VP024,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP024,3,Parietal,entropy__sample_entropy,3T_minus_3NT,0.00522159179434936,0.009603788397425076,-0.014096450574911401,0.023436147178426184
VP024,3,Parietal,entropy__mse,3T_minus_3NT,0.008708080930518601,0.009529547038150543,-0.008892401423532054,0.02737915740921159
VP024,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,0.00522159179434936,0.009603788397425076,-0.014096450574911401,0.023436147178426184
VP024,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,-0.013570996587931577,0.016252355111803226,-0.045897606115522495,0.01569168557283461
VP024,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,0.024332576105872434,0.02031008827457329,-0.0174261673012729,0.06386598317255383
VP024,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,0.021321418508415915,0.020017264013408288,-0.018927553037771442,0.05970430355080299
VP024,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP024,3,Temporal,entropy__sample_entropy,3T_minus_3NT,0.013864803108068199,0.010443325604377315,-0.006718193263932898,0.032859458607798965
VP024,3,Temporal,entropy__mse,3T_minus_3NT,0.008127852773557674,0.014452622182677396,-0.0197275921858304,0.0352658159704755
VP024,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,0.013864803108068199,0.010443325604377315,-0.006718193263932898,0.032859458607798965
VP024,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,0.09364280696964676,0.024919641818134317,0.0412889996765138,0.14220348975437977
VP024,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,0.005890374426688123,0.033669967176230796,-0.06211845861406538,0.07093583386638926
VP024,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,-0.09029336541267376,0.0371512854354466,-0.16280409398094367,-0.0177690651776329
VP024,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP024,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,0.0002628000954290963,0.008886299306753085,-0.01659759329404371,0.017657066502902653
VP024,3,WholeBrain,entropy__mse,3T_minus_3NT,0.003550394239758089,0.009558488686400341,-0.014535263542944432,0.02150051570054624
VP024,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,0.0002628000954290963,0.008886299306753085,-0.01659759329404371,0.017657066502902653
VP024,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,0.0008328016641399036,0.013040352184234678,-0.025694016126905438,0.024902923021185183
VP024,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,0.005427869404928812,0.013516868932048488,-0.01987501114427609,0.030873790745665795
VP024,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,0.007991281403342789,0.01500165597632012,-0.021741441297369924,0.03602880892745169
VP024,3,WholeBrain,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,2,Central,entropy__sample_entropy,2T_minus_2NT,-0.028287012233551262,0.01431292238834183,-0.0566105611032776,-0.0010095162759683049
VP025,2,Central,entropy__mse,2T_minus_2NT,-0.07859286636773574,0.02089758530700739,-0.11942926003228678,-0.03840319921047056
VP025,2,Central,sensitivity__mse__scale1,2T_minus_2NT,-0.028287012233551262,0.01431292238834183,-0.0566105611032776,-0.0010095162759683049
VP025,2,Central,sensitivity__mse__scale2,2T_minus_2NT,-0.0759510042763232,0.022877348856108995,-0.12167916214256519,-0.02939674284100172
VP025,2,Central,sensitivity__mse__scale3,2T_minus_2NT,-0.09865075253579417,0.02702288278975233,-0.15215782159887212,-0.048511832349230226
VP025,2,Central,sensitivity__mse__scale4,2T_minus_2NT,-0.11171513764925456,0.028770511091622413,-0.1649538710674241,-0.05562569210954904
VP025,2,Central,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,2,Frontal,entropy__sample_entropy,2T_minus_2NT,-0.012086225512250385,0.009908765078678187,-0.0312216821133608,0.006657921052365927
VP025,2,Frontal,entropy__mse,2T_minus_2NT,-0.017323889161445696,0.014407302646235381,-0.046015215983933405,0.010438197090846318
VP025,2,Frontal,sensitivity__mse__scale1,2T_minus_2NT,-0.012086225512250385,0.009908765078678187,-0.0312216821133608,0.006657921052365927
VP025,2,Frontal,sensitivity__mse__scale2,2T_minus_2NT,-0.022554102097450644,0.016414915204677995,-0.05361525580017269,0.008089822334634409
VP025,2,Frontal,sensitivity__mse__scale3,2T_minus_2NT,-0.01307693028100955,0.016447694359064097,-0.04518866294283217,0.017282698430210405
VP025,2,Frontal,sensitivity__mse__scale4,2T_minus_2NT,-0.021578298755072233,0.01790145279163247,-0.0569907018278512,0.012871016745757694
VP025,2,Frontal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,2,Occipital,entropy__sample_entropy,2T_minus_2NT,-0.00014106486001723827,0.015114454518896524,-0.028632417003786482,0.030508744089405942
VP025,2,Occipital,entropy__mse,2T_minus_2NT,-0.026154171949521958,0.018945815350999498,-0.06226911891825399,0.012036045518943675
VP025,2,Occipital,sensitivity__mse__scale1,2T_minus_2NT,-0.00014106486001723827,0.015114454518896524,-0.028632417003786482,0.030508744089405942
VP025,2,Occipital,sensitivity__mse__scale2,2T_minus_2NT,-0.019757508356060906,0.022552716801752484,-0.06419399905905349,0.024370443815343177
VP025,2,Occipital,sensitivity__mse__scale3,2T_minus_2NT,-0.021344497277596738,0.032180020246268974,-0.08341639233427235,0.04188396890891056
VP025,2,Occipital,sensitivity__mse__scale4,2T_minus_2NT,-0.06586028286559012,0.034575944702040534,-0.13480015667897216,-0.0009760645968545659
VP025,2,Occipital,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,2,Parietal,entropy__sample_entropy,2T_minus_2NT,-0.04871312430199216,0.015320212288811903,-0.07874931722255822,-0.018656611452784688
VP025,2,Parietal,entropy__mse,2T_minus_2NT,-0.10229252057077676,0.017972633626858043,-0.13811883598933852,-0.0675657234268177
VP025,2,Parietal,sensitivity__mse__scale1,2T_minus_2NT,-0.04871312430199216,0.015320212288811903,-0.07874931722255822,-0.018656611452784688
VP025,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,-0.09453700843374224,0.02284627264946118,-0.1407464904240606,-0.047890850861961994
VP025,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,-0.144060245192435,0.022528549897267023,-0.1887738217512342,-0.09791561401563377
VP025,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,-0.12421963927001332,0.022422874906800297,-0.1679159945573768,-0.0802133009333672
VP025,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,2,Temporal,entropy__sample_entropy,2T_minus_2NT,-0.04337491451348872,0.015903918869925468,-0.0733899833838737,-0.01146120682533623
VP025,2,Temporal,entropy__mse,2T_minus_2NT,-0.015313644436661004,0.020128699765926385,-0.05282896284019225,0.02455952678738601
VP025,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,-0.04337491451348872,0.015903918869925468,-0.0733899833838737,-0.01146120682533623
VP025,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,-0.0474136441191534,0.02894729797848611,-0.10537794109867529,0.007800336739240798
VP025,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,-0.006513334981133415,0.034026467237535295,-0.07299509178231182,0.059866233923213934
VP025,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,0.04199373588337869,0.032321268667909075,-0.021514360434516534,0.10646576863743212
VP025,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,-0.026550023559298672,0.011778882419110398,-0.04845632738803503,-0.002958505250609552
VP025,2,WholeBrain,entropy__mse,2T_minus_2NT,-0.05200228106207132,0.01438871561917829,-0.07917129848499654,-0.022739084354629742
VP025,2,WholeBrain,sensitivity__mse__scale1,2T_minus_2NT,-0.026550023559298672,0.011778882419110398,-0.04845632738803503,-0.002958505250609552
VP025,2,WholeBrain,sensitivity__mse__scale2,2T_minus_2NT,-0.052888608039681914,0.017379044512207207,-0.08536609513797024,-0.016326001910445462
VP025,2,WholeBrain,sensitivity__mse__scale3,2T_minus_2NT,-0.06423900636699793,0.01684486480286533,-0.09621642186712481,-0.031718883987558906
VP025,2,WholeBrain,sensitivity__mse__scale4,2T_minus_2NT,-0.06696398180064447,0.016490695847866135,-0.09837029826788543,-0.03387240484852707
VP025,2,WholeBrain,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP025,3,Central,entropy__sample_entropy,3T_minus_3NT,-0.009270861892594195,0.01253968222816605,-0.034122932370076846,0.015477057043373548
VP025,3,Central,entropy__mse,3T_minus_3NT,-0.002416483104607314,0.019340292213866486,-0.04109324927826249,0.035725805088355315
VP025,3,Central,sensitivity__mse__scale1,3T_minus_3NT,-0.009270861892594195,0.01253968222816605,-0.034122932370076846,0.015477057043373548
VP025,3,Central,sensitivity__mse__scale2,3T_minus_3NT,-0.012811887565480674,0.02083500434203711,-0.05280390518431728,0.027018198427693138
VP025,3,Central,sensitivity__mse__scale3,3T_minus_3NT,-0.007152334704078715,0.024481211006724124,-0.05625318718566612,0.04207081742687417
VP025,3,Central,sensitivity__mse__scale4,3T_minus_3NT,0.022210115392620737,0.030503329701004844,-0.036631188222546456,0.0814291117091893
VP025,3,Central,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,3,Frontal,entropy__sample_entropy,3T_minus_3NT,-0.009532107634282085,0.009645934885401448,-0.028250070779859398,0.009733911435419056
VP025,3,Frontal,entropy__mse,3T_minus_3NT,-0.012993270745809568,0.014663547530354273,-0.04030029840519463,0.01572592739328626
VP025,3,Frontal,sensitivity__mse__scale1,3T_minus_3NT,-0.009532107634282085,0.009645934885401448,-0.028250070779859398,0.009733911435419056
VP025,3,Frontal,sensitivity__mse__scale2,3T_minus_3NT,-0.020067787110971822,0.016729999374014724,-0.05212390770561677,0.012645724139808778
VP025,3,Frontal,sensitivity__mse__scale3,3T_minus_3NT,-0.007427474135974222,0.017001768607580826,-0.0400004005041432,0.026666327027381427
VP025,3,Frontal,sensitivity__mse__scale4,3T_minus_3NT,-0.014945714102010262,0.018044083358264424,-0.04996717868036429,0.020285746658784923
VP025,3,Frontal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,3,Occipital,entropy__sample_entropy,3T_minus_3NT,-0.005113205442570412,0.013300957939149502,-0.030197075138218676,0.020598980878404703
VP025,3,Occipital,entropy__mse,3T_minus_3NT,-0.0023971708471269043,0.017961680186199164,-0.036554565090222674,0.03193842731387332
VP025,3,Occipital,sensitivity__mse__scale1,3T_minus_3NT,-0.005113205442570412,0.013300957939149502,-0.030197075138218676,0.020598980878404703
VP025,3,Occipital,sensitivity__mse__scale2,3T_minus_3NT,-0.0064539127549882395,0.019906142604534383,-0.04551310633770563,0.03172442011454902
VP025,3,Occipital,sensitivity__mse__scale3,3T_minus_3NT,0.01873323597974887,0.034981099197658926,-0.04851097405101832,0.0890544018574131
VP025,3,Occipital,sensitivity__mse__scale4,3T_minus_3NT,-0.03432792386591666,0.035419421223967774,-0.10154426806552345,0.03542927789809199
VP025,3,Occipital,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,3,Parietal,entropy__sample_entropy,3T_minus_3NT,-0.00672883929705482,0.014214745521323928,-0.034536455764002445,0.0201368165145362
VP025,3,Parietal,entropy__mse,3T_minus_3NT,-0.019269554830486372,0.016956508578567214,-0.05353376606305663,0.014061306714035162
VP025,3,Parietal,sensitivity__mse__scale1,3T_minus_3NT,-0.00672883929705482,0.014214745521323928,-0.034536455764002445,0.0201368165145362
VP025,3,Parietal,sensitivity__mse__scale2,3T_minus_3NT,-0.001038151420510817,0.019787998809298216,-0.03908907543488206,0.03593492370392921
VP025,3,Parietal,sensitivity__mse__scale3,3T_minus_3NT,-0.024932695242644968,0.02159413247308693,-0.06783668186608699,0.016474058431288935
VP025,3,Parietal,sensitivity__mse__scale4,3T_minus_3NT,-0.046985959432062414,0.022489327590135957,-0.09206264361971075,-0.003797668505764519
VP025,3,Parietal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,3,Temporal,entropy__sample_entropy,3T_minus_3NT,0.003929258106592878,0.014127424805378323,-0.024662253974167995,0.031401766158590645
VP025,3,Temporal,entropy__mse,3T_minus_3NT,-0.014550231307634177,0.01722490830547576,-0.04824549416403791,0.01884089238676928
VP025,3,Temporal,sensitivity__mse__scale1,3T_minus_3NT,0.003929258106592878,0.014127424805378323,-0.024662253974167995,0.031401766158590645
VP025,3,Temporal,sensitivity__mse__scale2,3T_minus_3NT,-0.004148044242575607,0.022189033666839997,-0.04826541629151958,0.040817538042996135
VP025,3,Temporal,sensitivity__mse__scale3,3T_minus_3NT,-0.016247875220612756,0.027939531687811093,-0.07283940219655337,0.03788628444933122
VP025,3,Temporal,sensitivity__mse__scale4,3T_minus_3NT,-0.03610355281389717,0.03167989888824942,-0.10018949170125785,0.02181710802456203
VP025,3,Temporal,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP025,3,WholeBrain,entropy__sample_entropy,3T_minus_3NT,-0.007168086551532498,0.010562834623497766,-0.027442906153249246,0.013269700011960584
VP025,3,WholeBrain,entropy__mse,3T_minus_3NT,-0.01285333557674104,0.013452421647688156,-0.039143006299085105,0.012546070304525956
VP025,3,WholeBrain,sensitivity__mse__scale1,3T_minus_3NT,-0.007168086551532498,0.010562834623497766,-0.027442906153249246,0.013269700011960584
VP025,3,WholeBrain,sensitivity__mse__scale2,3T_minus_3NT,-0.010577946801851697,0.015761693433906734,-0.04239497889022287,0.02071024079203589
VP025,3,WholeBrain,sensitivity__mse__scale3,3T_minus_3NT,-0.010222325893435955,0.01573664012429016,-0.04054089760571004,0.020494883407775662
VP025,3,WholeBrain,sensitivity__mse__scale4,3T_minus_3NT,-0.020404218538044645,0.015913584395720888,-0.05249718146999451,0.009977926482570109
VP025,3,WholeBrain,sensitivity__mse__scale5,3T_minus_3NT,,,,
VP026,2,Central,entropy__sample_entropy,2T_minus_2NT,-0.050387775479366445,0.025277622128839265,-0.09699149266533529,-0.0015714471530205044
VP026,2,Central,entropy__mse,2T_minus_2NT,-0.07756243771088261,0.03316063623447786,-0.13904129570092041,-0.008388964683082928
VP026,2,Central,sensitivity__mse__scale1,2T_minus_2NT,-0.050387775479366445,0.025277622128839265,-0.09699149266533529,-0.0015714471530205044
VP026,2,Central,sensitivity__mse__scale2,2T_minus_2NT,-0.08379529731722453,0.03610906829235065,-0.15241239271236406,-0.014066462347671003
VP026,2,Central,sensitivity__mse__scale3,2T_minus_2NT,-0.09625981535050548,0.046634614559990566,-0.18587744276228385,0.005290364368983965
VP026,2,Central,sensitivity__mse__scale4,2T_minus_2NT,-0.06524245851202534,0.03849862294956279,-0.13371355058026724,0.014961701443771167
VP026,2,Central,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP026,2,Frontal,entropy__sample_entropy,2T_minus_2NT,-0.0810319290816757,0.037302469555029284,-0.15175769585011323,-0.006227281661283208
VP026,2,Frontal,entropy__mse,2T_minus_2NT,-0.11824879017011371,0.051204786460055704,-0.21628744767985097,-0.016185942548206562
VP026,2,Frontal,sensitivity__mse__scale1,2T_minus_2NT,-0.0810319290816757,0.037302469555029284,-0.15175769585011323,-0.006227281661283208
VP026,2,Frontal,sensitivity__mse__scale2,2T_minus_2NT,-0.12366969660455278,0.056135199015376044,-0.23352316052128097,-0.012858862996665915
VP026,2,Frontal,sensitivity__mse__scale3,2T_minus_2NT,-0.1103195351741433,0.058606336571316385,-0.21829165347353405,0.007919699389129963
VP026,2,Frontal,sensitivity__mse__scale4,2T_minus_2NT,-0.16538624031247937,0.056238647007253235,-0.2710639364647453,-0.05569973099795531
VP026,2,Frontal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP026,2,Occipital,entropy__sample_entropy,2T_minus_2NT,-0.0008196886145122699,0.01562252227393613,-0.031143236026259354,0.029587966626930483
VP026,2,Occipital,entropy__mse,2T_minus_2NT,-0.04602381489094603,0.019013541130474276,-0.08177806425286922,-0.010093672485639582
VP026,2,Occipital,sensitivity__mse__scale1,2T_minus_2NT,-0.0008196886145122699,0.01562252227393613,-0.031143236026259354,0.029587966626930483
VP026,2,Occipital,sensitivity__mse__scale2,2T_minus_2NT,-0.04352061387946197,0.025029656062683113,-0.09019828031041505,0.007143462734707806
VP026,2,Occipital,sensitivity__mse__scale3,2T_minus_2NT,-0.0546058350113347,0.029845133936686623,-0.11425479207412578,0.0027527788513509615
VP026,2,Occipital,sensitivity__mse__scale4,2T_minus_2NT,-0.09751809930296831,0.036379292799005654,-0.16805608811987308,-0.028116122844131116
VP026,2,Occipital,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP026,2,Parietal,entropy__sample_entropy,2T_minus_2NT,-0.02455854213830684,0.02106658320677496,-0.06413026720992643,0.016349083069155907
VP026,2,Parietal,entropy__mse,2T_minus_2NT,-0.04401017641088809,0.02459487383776727,-0.09181388452062195,0.0025878039490296323
VP026,2,Parietal,sensitivity__mse__scale1,2T_minus_2NT,-0.02455854213830684,0.02106658320677496,-0.06413026720992643,0.016349083069155907
VP026,2,Parietal,sensitivity__mse__scale2,2T_minus_2NT,-0.034308159806976,0.026779473756898903,-0.08531950704398322,0.018721011827108093
VP026,2,Parietal,sensitivity__mse__scale3,2T_minus_2NT,-0.061165403808342275,0.03088076551758709,-0.12178897735329788,0.0006735085484411377
VP026,2,Parietal,sensitivity__mse__scale4,2T_minus_2NT,-0.06689887364235929,0.03171481564288139,-0.13110099050700316,-0.004098816586664319
VP026,2,Parietal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP026,2,Temporal,entropy__sample_entropy,2T_minus_2NT,-0.029842035607049986,0.021036901445647804,-0.06977473215752679,0.012469379838683294
VP026,2,Temporal,entropy__mse,2T_minus_2NT,-0.0588296390673279,0.02693038269225096,-0.1108245868501471,-0.008077545681631325
VP026,2,Temporal,sensitivity__mse__scale1,2T_minus_2NT,-0.029842035607049986,0.021036901445647804,-0.06977473215752679,0.012469379838683294
VP026,2,Temporal,sensitivity__mse__scale2,2T_minus_2NT,-0.0679077668025948,0.03446539849034972,-0.13383483103704402,-0.0016396346625128534
VP026,2,Temporal,sensitivity__mse__scale3,2T_minus_2NT,-0.059143136305889556,0.04361761212648285,-0.14469712513458055,0.025633357015634326
VP026,2,Temporal,sensitivity__mse__scale4,2T_minus_2NT,-0.07142334844749552,0.03513650992845142,-0.1386654285153401,-0.004257885616534879
VP026,2,Temporal,sensitivity__mse__scale5,2T_minus_2NT,,,,
VP026,2,WholeBrain,entropy__sample_entropy,2T_minus_2NT,-0.04734587723710449,0.02547378254097064,-0.09551674105905213,0.002679767002038585
